chooseKey,count,grade,keyType,mainCategory,mainKey,name,pricePeOne,subCategory,subKey,totalTradeCount,mainLabel,subLabel,description,
2,,1,0,20,12004,Elisha Ring,,1,2,,Accessories,Ring,DUO : Elisha Ring,
3,,1,0,20,12004,Elisha Ring,,1,3,,Accessories,Ring,TRI : Elisha Ring,
4,,1,0,20,12004,Elisha Ring,,1,4,,Accessories,Ring,TET : Elisha Ring,
5,,1,0,20,12004,Elisha Ring,,1,5,,Accessories,Ring,PEN : Elisha Ring,
0,,2,0,20,705507,Geranoa Ring,,1,0,,Accessories,Ring,Geranoa Ring,
1,,2,0,20,705507,Geranoa Ring,,1,1,,Accessories,Ring,PRI : Geranoa Ring,
2,,2,0,20,705507,Geranoa Ring,,1,2,,Accessories,Ring,DUO : Geranoa Ring,
3,,2,0,20,705507,Geranoa Ring,,1,3,,Accessories,Ring,TRI : Geranoa Ring,
4,,2,0,20,705507,Geranoa Ring,,1,4,,Accessories,Ring,TET : Geranoa Ring,
5,,2,0,20,705507,Geranoa Ring,,1,5,,Accessories,Ring,PEN : Geranoa Ring,
0,,3,0,20,12126,Manos Ruby Ring,,1,0,,Accessories,Ring,Manos Ruby Ring,
1,,3,0,20,12126,Manos Ruby Ring,,1,1,,Accessories,Ring,PRI : Manos Ruby Ring,
2,,3,0,20,12126,Manos Ruby Ring,,1,2,,Accessories,Ring,DUO : Manos Ruby Ring,
3,,3,0,20,12126,Manos Ruby Ring,,1,3,,Accessories,Ring,TRI : Manos Ruby Ring,
4,,3,0,20,12126,Manos Ruby Ring,,1,4,,Accessories,Ring,TET : Manos Ruby Ring,
5,,3,0,20,12126,Manos Ruby Ring,,1,5,,Accessories,Ring,PEN : Manos Ruby Ring,
0,,1,0,20,12003,Hesus Ring,,1,0,,Accessories,Ring,Hesus Ring,
1,,1,0,20,12003,Hesus Ring,,1,1,,Accessories,Ring,PRI : Hesus Ring,
2,,1,0,20,12003,Hesus Ring,,1,2,,Accessories,Ring,DUO : Hesus Ring,
3,,1,0,20,12003,Hesus Ring,,1,3,,Accessories,Ring,TRI : Hesus Ring,
4,,1,0,20,12003,Hesus Ring,,1,4,,Accessories,Ring,TET : Hesus Ring,
5,,1,0,20,12003,Hesus Ring,,1,5,,Accessories,Ring,PEN : Hesus Ring,
0,,1,0,20,12010,Ring of Good Deeds,,1,0,,Accessories,Ring,Ring of Good Deeds,
1,,1,0,20,12010,Ring of Good Deeds,,1,1,,Accessories,Ring,PRI : Ring of Good Deeds,
2,,1,0,20,12010,Ring of Good Deeds,,1,2,,Accessories,Ring,DUO : Ring of Good Deeds,
3,,1,0,20,12010,Ring of Good Deeds,,1,3,,Accessories,Ring,TRI : Ring of Good Deeds,
4,,1,0,20,12010,Ring of Good Deeds,,1,4,,Accessories,Ring,TET : Ring of Good Deeds,
5,,1,0,20,12010,Ring of Good Deeds,,1,5,,Accessories,Ring,PEN : Ring of Good Deeds,
0,,2,0,20,12012,Outlaw's Ring,,1,0,,Accessories,Ring,Outlaw's Ring,
1,,2,0,20,12012,Outlaw's Ring,,1,1,,Accessories,Ring,PRI : Outlaw's Ring,
2,,2,0,20,12012,Outlaw's Ring,,1,2,,Accessories,Ring,DUO : Outlaw's Ring,
3,,2,0,20,12012,Outlaw's Ring,,1,3,,Accessories,Ring,TRI : Outlaw's Ring,
4,,2,0,20,12012,Outlaw's Ring,,1,4,,Accessories,Ring,TET : Outlaw's Ring,
5,,2,0,20,12012,Outlaw's Ring,,1,5,,Accessories,Ring,PEN : Outlaw's Ring,
0,,1,0,20,12103,Blood Ruby Ring,,1,0,,Accessories,Ring,Blood Ruby Ring,
0,,0,0,20,12112,Resplendent Topaz Ring,,1,0,,Accessories,Ring,Resplendent Topaz Ring,
0,,2,0,20,12011,Nert Ring,,1,0,,Accessories,Ring,Nert Ring,
1,,2,0,20,12011,Nert Ring,,1,1,,Accessories,Ring,PRI : Nert Ring,
2,,2,0,20,12011,Nert Ring,,1,2,,Accessories,Ring,DUO : Nert Ring,
3,,2,0,20,12011,Nert Ring,,1,3,,Accessories,Ring,TRI : Nert Ring,
4,,2,0,20,12011,Nert Ring,,1,4,,Accessories,Ring,TET : Nert Ring,
5,,2,0,20,12011,Nert Ring,,1,5,,Accessories,Ring,PEN : Nert Ring,
0,,2,0,15,14202,[Berserker] Calpheon Noble Suit,,6,0,,Armor,Crafted Clothes,[Berserker] Calpheon Noble Suit,
0,,2,0,20,12018,Red Coral Ring,,1,0,,Accessories,Ring,Red Coral Ring,
1,,2,0,20,12018,Red Coral Ring,,1,1,,Accessories,Ring,PRI : Red Coral Ring,
2,,2,0,20,12018,Red Coral Ring,,1,2,,Accessories,Ring,DUO : Red Coral Ring,
3,,2,0,20,12018,Red Coral Ring,,1,3,,Accessories,Ring,TRI : Red Coral Ring,
4,,2,0,20,12018,Red Coral Ring,,1,4,,Accessories,Ring,TET : Red Coral Ring,
5,,2,0,20,12018,Red Coral Ring,,1,5,,Accessories,Ring,PEN : Red Coral Ring,
0,,3,0,20,12061,Tungrad Ring,,1,0,,Accessories,Ring,Tungrad Ring,
1,,3,0,20,12061,Tungrad Ring,,1,1,,Accessories,Ring,PRI : Tungrad Ring,
2,,3,0,20,12061,Tungrad Ring,,1,2,,Accessories,Ring,DUO : Tungrad Ring,
3,,3,0,20,12061,Tungrad Ring,,1,3,,Accessories,Ring,TRI : Tungrad Ring,
4,,3,0,20,12061,Tungrad Ring,,1,4,,Accessories,Ring,TET : Tungrad Ring,
5,,3,0,20,12061,Tungrad Ring,,1,5,,Accessories,Ring,PEN : Tungrad Ring,
0,,2,0,20,12104,Dark Blood Ruby Ring,,1,0,,Accessories,Ring,Dark Blood Ruby Ring,
0,,0,0,20,12111,Topaz Ring,,1,0,,Accessories,Ring,Topaz Ring,
0,,0,0,20,11717,Resplendent Emerald Necklace,,2,0,,Accessories,Necklace,Resplendent Emerald Necklace,
0,,3,0,20,11726,Manos Ruby Necklace,,2,0,,Accessories,Necklace,Manos Ruby Necklace,
1,,3,0,20,11726,Manos Ruby Necklace,,2,1,,Accessories,Necklace,PRI : Manos Ruby Necklace,
2,,3,0,20,11726,Manos Ruby Necklace,,2,2,,Accessories,Necklace,DUO : Manos Ruby Necklace,
3,,3,0,20,11726,Manos Ruby Necklace,,2,3,,Accessories,Necklace,TRI : Manos Ruby Necklace,
4,,3,0,20,11726,Manos Ruby Necklace,,2,4,,Accessories,Necklace,TET : Manos Ruby Necklace,
5,,3,0,20,11726,Manos Ruby Necklace,,2,5,,Accessories,Necklace,PEN : Manos Ruby Necklace,
0,,1,0,20,11602,Bares Necklace,,2,0,,Accessories,Necklace,Bares Necklace,
1,,1,0,20,11602,Bares Necklace,,2,1,,Accessories,Necklace,PRI : Bares Necklace,
2,,1,0,20,11602,Bares Necklace,,2,2,,Accessories,Necklace,DUO : Bares Necklace,
3,,1,0,20,11602,Bares Necklace,,2,3,,Accessories,Necklace,TRI : Bares Necklace,
4,,1,0,20,11602,Bares Necklace,,2,4,,Accessories,Necklace,TET : Bares Necklace,
5,,1,0,20,11602,Bares Necklace,,2,5,,Accessories,Necklace,PEN : Bares Necklace,
0,,2,0,20,11709,Translucent Ocean Sapphire Necklace,,2,0,,Accessories,Necklace,Translucent Ocean Sapphire Necklace,
0,,2,0,20,12017,Blue Coral Ring,,1,0,,Accessories,Ring,Blue Coral Ring,
1,,2,0,20,12017,Blue Coral Ring,,1,1,,Accessories,Ring,PRI : Blue Coral Ring,
2,,2,0,20,12017,Blue Coral Ring,,1,2,,Accessories,Ring,DUO : Blue Coral Ring,
3,,2,0,20,12017,Blue Coral Ring,,1,3,,Accessories,Ring,TRI : Blue Coral Ring,
4,,2,0,20,12017,Blue Coral Ring,,1,4,,Accessories,Ring,TET : Blue Coral Ring,
5,,2,0,20,12017,Blue Coral Ring,,1,5,,Accessories,Ring,PEN : Blue Coral Ring,
0,,1,0,20,11601,Yuria Necklace,,2,0,,Accessories,Necklace,Yuria Necklace,
1,,1,0,20,11601,Yuria Necklace,,2,1,,Accessories,Necklace,PRI : Yuria Necklace,
2,,1,0,20,11601,Yuria Necklace,,2,2,,Accessories,Necklace,DUO : Yuria Necklace,
3,,1,0,20,11601,Yuria Necklace,,2,3,,Accessories,Necklace,TRI : Yuria Necklace,
4,,1,0,20,11601,Yuria Necklace,,2,4,,Accessories,Necklace,TET : Yuria Necklace,
5,,1,0,20,11601,Yuria Necklace,,2,5,,Accessories,Necklace,PEN : Yuria Necklace,
0,,0,0,20,11701,Ruby Necklace,,2,0,,Accessories,Necklace,Ruby Necklace,
0,,1,0,20,11708,Ocean Sapphire Necklace,,2,0,,Accessories,Necklace,Ocean Sapphire Necklace,
0,,3,0,20,11607,Ogre Ring,,2,0,,Accessories,Necklace,Ogre Ring,
1,,3,0,20,11607,Ogre Ring,,2,1,,Accessories,Necklace,PRI : Ogre Ring,
2,,3,0,20,11607,Ogre Ring,,2,2,,Accessories,Necklace,DUO : Ogre Ring,
3,,3,0,20,11607,Ogre Ring,,2,3,,Accessories,Necklace,TRI : Ogre Ring,
4,,3,0,20,11607,Ogre Ring,,2,4,,Accessories,Necklace,TET : Ogre Ring,
5,,3,0,20,11607,Ogre Ring,,2,5,,Accessories,Necklace,PEN : Ogre Ring,
0,,0,0,20,11707,Resplendent Sapphire Necklace,,2,0,,Accessories,Necklace,Resplendent Sapphire Necklace,
0,,0,0,20,11721,Diamond Necklace,,2,0,,Accessories,Necklace,Diamond Necklace,
0,,0,0,20,11722,Resplendent Diamond Necklace,,2,0,,Accessories,Necklace,Resplendent Diamond Necklace,
0,,2,0,20,11611,Bensho's Necklace,,2,0,,Accessories,Necklace,Bensho's Necklace,
1,,2,0,20,11611,Bensho's Necklace,,2,1,,Accessories,Necklace,PRI : Bensho's Necklace,
2,,2,0,20,11611,Bensho's Necklace,,2,2,,Accessories,Necklace,DUO : Bensho's Necklace,
3,,2,0,20,11611,Bensho's Necklace,,2,3,,Accessories,Necklace,TRI : Bensho's Necklace,
4,,2,0,20,11611,Bensho's Necklace,,2,4,,Accessories,Necklace,TET : Bensho's Necklace,
5,,2,0,20,11611,Bensho's Necklace,,2,5,,Accessories,Necklace,PEN : Bensho's Necklace,
0,,3,0,20,11628,Serap's Necklace,,2,0,,Accessories,Necklace,Serap's Necklace,
1,,3,0,20,11628,Serap's Necklace,,2,1,,Accessories,Necklace,PRI : Serap's Necklace,
2,,3,0,20,11628,Serap's Necklace,,2,2,,Accessories,Necklace,DUO : Serap's Necklace,
3,,3,0,20,11628,Serap's Necklace,,2,3,,Accessories,Necklace,TRI : Serap's Necklace,
4,,3,0,20,11628,Serap's Necklace,,2,4,,Accessories,Necklace,TET : Serap's Necklace,
5,,3,0,20,11628,Serap's Necklace,,2,5,,Accessories,Necklace,PEN : Serap's Necklace,
0,,3,0,20,11730,Manos Diamond Necklace,,2,0,,Accessories,Necklace,Manos Diamond Necklace,
1,,3,0,20,11730,Manos Diamond Necklace,,2,1,,Accessories,Necklace,PRI : Manos Diamond Necklace,
2,,3,0,20,11730,Manos Diamond Necklace,,2,2,,Accessories,Necklace,DUO : Manos Diamond Necklace,
3,,3,0,20,11730,Manos Diamond Necklace,,2,3,,Accessories,Necklace,TRI : Manos Diamond Necklace,
4,,3,0,20,11730,Manos Diamond Necklace,,2,4,,Accessories,Necklace,TET : Manos Diamond Necklace,
5,,3,0,20,11730,Manos Diamond Necklace,,2,5,,Accessories,Necklace,PEN : Manos Diamond Necklace,
0,,2,0,20,11719,Placid Forest Emerald Necklace,,2,0,,Accessories,Necklace,Placid Forest Emerald Necklace,
0,,2,0,20,11724,Starry Night Diamond Necklace,,2,0,,Accessories,Necklace,Starry Night Diamond Necklace,
0,,2,0,20,11631,Necklace of Shultz the Gladiator,,2,0,,Accessories,Necklace,Necklace of Shultz the Gladiator,
1,,2,0,20,11631,Necklace of Shultz the Gladiator,,2,1,,Accessories,Necklace,PRI : Necklace of Shultz the Gladiator,
2,,2,0,20,11631,Necklace of Shultz the Gladiator,,2,2,,Accessories,Necklace,DUO : Necklace of Shultz the Gladiator,
3,,2,0,20,11631,Necklace of Shultz the Gladiator,,2,3,,Accessories,Necklace,TRI : Necklace of Shultz the Gladiator,
4,,2,0,20,11631,Necklace of Shultz the Gladiator,,2,4,,Accessories,Necklace,TET : Necklace of Shultz the Gladiator,
5,,2,0,20,11631,Necklace of Shultz the Gladiator,,2,5,,Accessories,Necklace,PEN : Necklace of Shultz the Gladiator,
0,,2,0,15,12505,[Ranger] Terrmian Casual Wear,,6,0,,Armor,Crafted Clothes,[Ranger] Terrmian Casual Wear,
0,,0,0,20,11712,Resplendent Topaz Necklace,,2,0,,Accessories,Necklace,Resplendent Topaz Necklace,
0,,3,0,20,11629,Tungrad Necklace,,2,0,,Accessories,Necklace,Tungrad Necklace,
1,,3,0,20,11629,Tungrad Necklace,,2,1,,Accessories,Necklace,PRI : Tungrad Necklace,
2,,3,0,20,11629,Tungrad Necklace,,2,2,,Accessories,Necklace,DUO : Tungrad Necklace,
3,,3,0,20,11629,Tungrad Necklace,,2,3,,Accessories,Necklace,TRI : Tungrad Necklace,
4,,3,0,20,11629,Tungrad Necklace,,2,4,,Accessories,Necklace,TET : Tungrad Necklace,
5,,3,0,20,11629,Tungrad Necklace,,2,5,,Accessories,Necklace,PEN : Tungrad Necklace,
0,,2,0,20,11714,Shining Gold Topaz Necklace,,2,0,,Accessories,Necklace,Shining Gold Topaz Necklace,
0,,3,0,20,11729,Manos Emerald Necklace,,2,0,,Accessories,Necklace,Manos Emerald Necklace,
1,,3,0,20,11729,Manos Emerald Necklace,,2,1,,Accessories,Necklace,PRI : Manos Emerald Necklace,
2,,3,0,20,11729,Manos Emerald Necklace,,2,2,,Accessories,Necklace,DUO : Manos Emerald Necklace,
3,,3,0,20,11729,Manos Emerald Necklace,,2,3,,Accessories,Necklace,TRI : Manos Emerald Necklace,
4,,3,0,20,11729,Manos Emerald Necklace,,2,4,,Accessories,Necklace,TET : Manos Emerald Necklace,
5,,3,0,20,11729,Manos Emerald Necklace,,2,5,,Accessories,Necklace,PEN : Manos Emerald Necklace,
0,,1,0,20,11605,Kalis Necklace,,2,0,,Accessories,Necklace,Kalis Necklace,
1,,1,0,20,11605,Kalis Necklace,,2,1,,Accessories,Necklace,PRI : Kalis Necklace,
2,,1,0,20,11605,Kalis Necklace,,2,2,,Accessories,Necklace,DUO : Kalis Necklace,
3,,1,0,20,11605,Kalis Necklace,,2,3,,Accessories,Necklace,TRI : Kalis Necklace,
4,,1,0,20,11605,Kalis Necklace,,2,4,,Accessories,Necklace,TET : Kalis Necklace,
5,,1,0,20,11605,Kalis Necklace,,2,5,,Accessories,Necklace,PEN : Kalis Necklace,
0,,0,0,20,11706,Sapphire Necklace,,2,0,,Accessories,Necklace,Sapphire Necklace,
0,,3,0,20,11720,Emerald Necklace of Tranquility,,2,0,,Accessories,Necklace,Emerald Necklace of Tranquility,
0,,1,0,20,11723,Star Diamond Necklace,,2,0,,Accessories,Necklace,Star Diamond Necklace,
0,,2,0,20,705505,Geranoa Necklace,,2,0,,Accessories,Necklace,Geranoa Necklace,
1,,2,0,20,705505,Geranoa Necklace,,2,1,,Accessories,Necklace,PRI : Geranoa Necklace,
2,,2,0,20,705505,Geranoa Necklace,,2,2,,Accessories,Necklace,DUO : Geranoa Necklace,
3,,2,0,20,705505,Geranoa Necklace,,2,3,,Accessories,Necklace,TRI : Geranoa Necklace,
4,,2,0,20,705505,Geranoa Necklace,,2,4,,Accessories,Necklace,TET : Geranoa Necklace,
5,,2,0,20,705505,Geranoa Necklace,,2,5,,Accessories,Necklace,PEN : Geranoa Necklace,
0,,2,0,20,11610,Scarla Necklace,,2,0,,Accessories,Necklace,Scarla Necklace,
1,,2,0,20,11610,Scarla Necklace,,2,1,,Accessories,Necklace,PRI : Scarla Necklace,
2,,2,0,20,11610,Scarla Necklace,,2,2,,Accessories,Necklace,DUO : Scarla Necklace,
3,,2,0,20,11610,Scarla Necklace,,2,3,,Accessories,Necklace,TRI : Scarla Necklace,
4,,2,0,20,11610,Scarla Necklace,,2,4,,Accessories,Necklace,TET : Scarla Necklace,
5,,2,0,20,11610,Scarla Necklace,,2,5,,Accessories,Necklace,PEN : Scarla Necklace,
0,,3,0,20,11710,Sapphire Necklace of Storms,,2,0,,Accessories,Necklace,Sapphire Necklace of Storms,
0,,1,0,20,705501,Loggia Necklace,,2,0,,Accessories,Necklace,Loggia Necklace,
1,,1,0,20,705501,Loggia Necklace,,2,1,,Accessories,Necklace,PRI : Loggia Necklace,
2,,1,0,20,705501,Loggia Necklace,,2,2,,Accessories,Necklace,DUO : Loggia Necklace,
3,,1,0,20,705501,Loggia Necklace,,2,3,,Accessories,Necklace,TRI : Loggia Necklace,
4,,1,0,20,705501,Loggia Necklace,,2,4,,Accessories,Necklace,TET : Loggia Necklace,
5,,1,0,20,705501,Loggia Necklace,,2,5,,Accessories,Necklace,PEN : Loggia Necklace,
0,,2,0,20,11613,Ancient Guardian's Seal,,2,0,,Accessories,Necklace,Ancient Guardian's Seal,
1,,2,0,20,11613,Ancient Guardian's Seal,,2,1,,Accessories,Necklace,PRI : Ancient Guardian's Seal,
2,,2,0,20,11613,Ancient Guardian's Seal,,2,2,,Accessories,Necklace,DUO : Ancient Guardian's Seal,
3,,2,0,20,11613,Ancient Guardian's Seal,,2,3,,Accessories,Necklace,TRI : Ancient Guardian's Seal,
4,,2,0,20,11613,Ancient Guardian's Seal,,2,4,,Accessories,Necklace,TET : Ancient Guardian's Seal,
5,,2,0,20,11613,Ancient Guardian's Seal,,2,5,,Accessories,Necklace,PEN : Ancient Guardian's Seal,
0,,3,0,20,11630,Laytenn's Power Stone,,2,0,,Accessories,Necklace,Laytenn's Power Stone,
1,,3,0,20,11630,Laytenn's Power Stone,,2,1,,Accessories,Necklace,PRI : Laytenn's Power Stone,
2,,3,0,20,11630,Laytenn's Power Stone,,2,2,,Accessories,Necklace,DUO : Laytenn's Power Stone,
3,,3,0,20,11630,Laytenn's Power Stone,,2,3,,Accessories,Necklace,TRI : Laytenn's Power Stone,
4,,3,0,20,11630,Laytenn's Power Stone,,2,4,,Accessories,Necklace,TET : Laytenn's Power Stone,
5,,3,0,20,11630,Laytenn's Power Stone,,2,5,,Accessories,Necklace,PEN : Laytenn's Power Stone,
0,,3,0,20,11715,Topaz Necklace of Regeneration,,2,0,,Accessories,Necklace,Topaz Necklace of Regeneration,
0,,3,0,20,11728,Manos Topaz Necklace,,2,0,,Accessories,Necklace,Manos Topaz Necklace,
1,,3,0,20,11728,Manos Topaz Necklace,,2,1,,Accessories,Necklace,PRI : Manos Topaz Necklace,
2,,3,0,20,11728,Manos Topaz Necklace,,2,2,,Accessories,Necklace,DUO : Manos Topaz Necklace,
3,,3,0,20,11728,Manos Topaz Necklace,,2,3,,Accessories,Necklace,TRI : Manos Topaz Necklace,
4,,3,0,20,11728,Manos Topaz Necklace,,2,4,,Accessories,Necklace,TET : Manos Topaz Necklace,
5,,3,0,20,11728,Manos Topaz Necklace,,2,5,,Accessories,Necklace,PEN : Manos Topaz Necklace,
0,,2,0,20,11609,Necklace of Good Deeds,,2,0,,Accessories,Necklace,Necklace of Good Deeds,
1,,2,0,20,11609,Necklace of Good Deeds,,2,1,,Accessories,Necklace,PRI : Necklace of Good Deeds,
2,,2,0,20,11609,Necklace of Good Deeds,,2,2,,Accessories,Necklace,DUO : Necklace of Good Deeds,
3,,2,0,20,11609,Necklace of Good Deeds,,2,3,,Accessories,Necklace,TRI : Necklace of Good Deeds,
4,,2,0,20,11609,Necklace of Good Deeds,,2,4,,Accessories,Necklace,TET : Necklace of Good Deeds,
5,,2,0,20,11609,Necklace of Good Deeds,,2,5,,Accessories,Necklace,PEN : Necklace of Good Deeds,
0,,0,0,20,11702,Resplendent Ruby Necklace,,2,0,,Accessories,Necklace,Resplendent Ruby Necklace,
0,,0,0,20,11716,Emerald Necklace,,2,0,,Accessories,Necklace,Emerald Necklace,
0,,1,0,20,11713,Gold Topaz Necklace,,2,0,,Accessories,Necklace,Gold Topaz Necklace,
0,,3,0,20,11727,Manos Sapphire Necklace,,2,0,,Accessories,Necklace,Manos Sapphire Necklace,
1,,3,0,20,11727,Manos Sapphire Necklace,,2,1,,Accessories,Necklace,PRI : Manos Sapphire Necklace,
2,,3,0,20,11727,Manos Sapphire Necklace,,2,2,,Accessories,Necklace,DUO : Manos Sapphire Necklace,
3,,3,0,20,11727,Manos Sapphire Necklace,,2,3,,Accessories,Necklace,TRI : Manos Sapphire Necklace,
4,,3,0,20,11727,Manos Sapphire Necklace,,2,4,,Accessories,Necklace,TET : Manos Sapphire Necklace,
5,,3,0,20,11727,Manos Sapphire Necklace,,2,5,,Accessories,Necklace,PEN : Manos Sapphire Necklace,
0,,4,0,20,705509,Manos Necklace,,2,0,,Accessories,Necklace,Manos Necklace,
1,,4,0,20,705509,Manos Necklace,,2,1,,Accessories,Necklace,PRI : Manos Necklace,
2,,4,0,20,705509,Manos Necklace,,2,2,,Accessories,Necklace,DUO : Manos Necklace,
3,,4,0,20,705509,Manos Necklace,,2,3,,Accessories,Necklace,TRI : Manos Necklace,
4,,4,0,20,705509,Manos Necklace,,2,4,,Accessories,Necklace,TET : Manos Necklace,
5,,4,0,20,705509,Manos Necklace,,2,5,,Accessories,Necklace,PEN : Manos Necklace,
0,,1,0,20,11603,Hesus Necklace,,2,0,,Accessories,Necklace,Hesus Necklace,
1,,1,0,20,11603,Hesus Necklace,,2,1,,Accessories,Necklace,PRI : Hesus Necklace,
2,,1,0,20,11603,Hesus Necklace,,2,2,,Accessories,Necklace,DUO : Hesus Necklace,
3,,1,0,20,11603,Hesus Necklace,,2,3,,Accessories,Necklace,TRI : Hesus Necklace,
4,,1,0,20,11603,Hesus Necklace,,2,4,,Accessories,Necklace,TET : Hesus Necklace,
5,,1,0,20,11603,Hesus Necklace,,2,5,,Accessories,Necklace,PEN : Hesus Necklace,
0,,1,0,20,11703,Blood Ruby Necklace,,2,0,,Accessories,Necklace,Blood Ruby Necklace,
0,,2,0,20,11704,Dark Blood Ruby Necklace,,2,0,,Accessories,Necklace,Dark Blood Ruby Necklace,
0,,3,0,20,11625,Sicil's Necklace,,2,0,,Accessories,Necklace,Sicil's Necklace,
1,,3,0,20,11625,Sicil's Necklace,,2,1,,Accessories,Necklace,PRI : Sicil's Necklace,
2,,3,0,20,11625,Sicil's Necklace,,2,2,,Accessories,Necklace,DUO : Sicil's Necklace,
3,,3,0,20,11625,Sicil's Necklace,,2,3,,Accessories,Necklace,TRI : Sicil's Necklace,
4,,3,0,20,11625,Sicil's Necklace,,2,4,,Accessories,Necklace,TET : Sicil's Necklace,
5,,3,0,20,11625,Sicil's Necklace,,2,5,,Accessories,Necklace,PEN : Sicil's Necklace,
0,,1,0,20,11718,Forest Emerald Necklace,,2,0,,Accessories,Necklace,Forest Emerald Necklace,
0,,3,0,20,11725,Diamond Necklace of Fortitude,,2,0,,Accessories,Necklace,Diamond Necklace of Fortitude,
0,,1,0,20,12005,Kalis Ring,,1,0,,Accessories,Ring,Kalis Ring,
1,,1,0,20,12005,Kalis Ring,,1,1,,Accessories,Ring,PRI : Kalis Ring,
2,,1,0,20,12005,Kalis Ring,,1,2,,Accessories,Ring,DUO : Kalis Ring,
3,,1,0,20,12005,Kalis Ring,,1,3,,Accessories,Ring,TRI : Kalis Ring,
4,,1,0,20,12005,Kalis Ring,,1,4,,Accessories,Ring,TET : Kalis Ring,
5,,1,0,20,12005,Kalis Ring,,1,5,,Accessories,Ring,PEN : Kalis Ring,
0,,1,0,20,11606,Talis Necklace,,2,0,,Accessories,Necklace,Talis Necklace,
1,,1,0,20,11606,Talis Necklace,,2,1,,Accessories,Necklace,PRI : Talis Necklace,
2,,1,0,20,11606,Talis Necklace,,2,2,,Accessories,Necklace,DUO : Talis Necklace,
3,,1,0,20,11606,Talis Necklace,,2,3,,Accessories,Necklace,TRI : Talis Necklace,
4,,1,0,20,11606,Talis Necklace,,2,4,,Accessories,Necklace,TET : Talis Necklace,
5,,1,0,20,11606,Talis Necklace,,2,5,,Accessories,Necklace,PEN : Talis Necklace,
0,,3,0,20,11705,Corrupt Ruby Necklace,,2,0,,Accessories,Necklace,Corrupt Ruby Necklace,
0,,2,0,20,11914,Shining Gold Topaz Earrings,,3,0,,Accessories,Earring,Shining Gold Topaz Earrings,
0,,3,0,20,11915,Topaz Earrings of Regeneration,,3,0,,Accessories,Earring,Topaz Earrings of Regeneration,
0,,0,0,20,11912,Resplendent Topaz Earrings,,3,0,,Accessories,Earring,Resplendent Topaz Earrings,
0,,2,0,20,11807,Token of Friendship,,3,0,,Accessories,Earring,Token of Friendship,
1,,2,0,20,11807,Token of Friendship,,3,1,,Accessories,Earring,PRI : Token of Friendship,
2,,2,0,20,11807,Token of Friendship,,3,2,,Accessories,Earring,DUO : Token of Friendship,
3,,2,0,20,11807,Token of Friendship,,3,3,,Accessories,Earring,TRI : Token of Friendship,
4,,2,0,20,11807,Token of Friendship,,3,4,,Accessories,Earring,TET : Token of Friendship,
5,,2,0,20,11807,Token of Friendship,,3,5,,Accessories,Earring,PEN : Token of Friendship,
0,,0,0,20,11907,Resplendent Sapphire Earring,,3,0,,Accessories,Earring,Resplendent Sapphire Earring,
0,,2,0,20,11815,Blue Whale Molar Earring,,3,0,,Accessories,Earring,Blue Whale Molar Earring,
1,,2,0,20,11815,Blue Whale Molar Earring,,3,1,,Accessories,Earring,PRI : Blue Whale Molar Earring,
2,,2,0,20,11815,Blue Whale Molar Earring,,3,2,,Accessories,Earring,DUO : Blue Whale Molar Earring,
3,,2,0,20,11815,Blue Whale Molar Earring,,3,3,,Accessories,Earring,TRI : Blue Whale Molar Earring,
4,,2,0,20,11815,Blue Whale Molar Earring,,3,4,,Accessories,Earring,TET : Blue Whale Molar Earring,
5,,2,0,20,11815,Blue Whale Molar Earring,,3,5,,Accessories,Earring,PEN : Blue Whale Molar Earring,
0,,1,0,20,11913,Gold Topaz Earrings,,3,0,,Accessories,Earring,Gold Topaz Earrings,
0,,3,0,20,11828,Tungrad Earring,,3,0,,Accessories,Earring,Tungrad Earring,
1,,3,0,20,11828,Tungrad Earring,,3,1,,Accessories,Earring,PRI : Tungrad Earring,
2,,3,0,20,11828,Tungrad Earring,,3,2,,Accessories,Earring,DUO : Tungrad Earring,
3,,3,0,20,11828,Tungrad Earring,,3,3,,Accessories,Earring,TRI : Tungrad Earring,
4,,3,0,20,11828,Tungrad Earring,,3,4,,Accessories,Earring,TET : Tungrad Earring,
5,,3,0,20,11828,Tungrad Earring,,3,5,,Accessories,Earring,PEN : Tungrad Earring,
0,,3,0,20,11853,Black Distortion Earring,,3,0,,Accessories,Earring,Black Distortion Earring,
1,,3,0,20,11853,Black Distortion Earring,,3,1,,Accessories,Earring,PRI : Black Distortion Earring,
2,,3,0,20,11853,Black Distortion Earring,,3,2,,Accessories,Earring,DUO : Black Distortion Earring,
3,,3,0,20,11853,Black Distortion Earring,,3,3,,Accessories,Earring,TRI : Black Distortion Earring,
4,,3,0,20,11853,Black Distortion Earring,,3,4,,Accessories,Earring,TET : Black Distortion Earring,
5,,3,0,20,11853,Black Distortion Earring,,3,5,,Accessories,Earring,PEN : Black Distortion Earring,
0,,3,0,20,11926,Manos Ruby Earring,,3,0,,Accessories,Earring,Manos Ruby Earring,
1,,3,0,20,11926,Manos Ruby Earring,,3,1,,Accessories,Earring,PRI : Manos Ruby Earring,
2,,3,0,20,11926,Manos Ruby Earring,,3,2,,Accessories,Earring,DUO : Manos Ruby Earring,
3,,3,0,20,11926,Manos Ruby Earring,,3,3,,Accessories,Earring,TRI : Manos Ruby Earring,
4,,3,0,20,11926,Manos Ruby Earring,,3,4,,Accessories,Earring,TET : Manos Ruby Earring,
